id_provincia,link_coche,fecha_extraccion,kilometraje,id_concesionario,id_distintivo_ambiental,garantia,precio_contado,precio_nuevo,largo,ancho,alto,capacidad_maletero,num_plazas,batalla,peso,num_puertas,consumo_medio,consumo_carretera,consumo_urbano,deposito,combustible,cilindrada,tipo_cambio,id_traccion,num_marchas,potencia_kw,potencia_cv,par,velocidad_max,aceleracion,mes_matriculacion,ano_matriculacion,co2,num_cilindros,id_sobrealimentacion,id_marca,id_modelo
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-advance-95-ref14525417,26/11/2024,35315,JARMAUTO,C,12.0,15700.0,19092.0,4053.0,1751.0,1461.0,355.0,5,2548,1640,5,4.6,4.0,5.5,40.0,Gasolina,,Manual,delantera,5,70,95,175,187,10.8,9,2021,104.0,3,Turbo,VOLKSWAGEN,POLO
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-2-0tdi-r-line-110kw-ref14525412,26/11/2024,67879,JARMAUTO,C,12.0,34300.0,47719.0,4509.0,1839.0,1675.0,615.0,5,2677,2170,5,,,,58.0,Diesel,1968,Manual,delantera,6,110,150,360,200,9.3,3,2021,,4,Turbo de geometría variable,VOLKSWAGEN,TIGUAN
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-advance-95-ref14525415,26/11/2024,31893,JARMAUTO,C,12.0,15600.0,19092.0,4053.0,1751.0,1461.0,355.0,5,2548,1640,5,4.6,4.0,5.5,40.0,Gasolina,,Manual,delantera,5,70,95,175,187,10.8,5,2021,104.0,3,Turbo,VOLKSWAGEN,POLO
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-1-5-tsi-evo-bm-advance-dsg7-96kw-1-ref14525411,26/11/2024,83923,JARMAUTO,C,12.0,21500.0,27326.0,4258.0,1790.0,1492.0,380.0,5,2620,1810,5,4.8,4.1,6.1,50.0,Gasolina,1498,Automático,delantera,7,96,130,200,210,9.1,9,2019,111.0,4,Turbo,VOLKSWAGEN,GOLF
Madrid,https://www.autocasion.com/coches-segunda-mano/hyundai-tucson-ocasion/tucson-1-6-tgdi-48v-tecno-sky-4x2-dt-ref14646910,26/11/2024,14060,GYATA,ECO,12.0,31790.0,41675.0,4500.0,1865.0,1650.0,577.0,5,2680,2100,5,,,,54.0,Gasolina,1598,Automático,delantera,7,110,150,250,189,9.6,3,2024,121.0,4,Turbo,HYUNDAI,TUCSON
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-touareg-ocasion/touareg-3-0tsi-v6-r-4motion-tiptronic-ref14540325,26/11/2024,90644,JARMAUTO,0 EMISIONES,12.0,54900.0,105965.0,4878.0,1984.0,1702.0,810.0,5,2894,2910,5,3.9,,,75.0,Híbrido Enchufable,2995,Automático,total permanente,8,250,340,450,240,5.6,4,2021,63.0,6,Turbo,VOLKSWAGEN,TOUAREG
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-2-0tdi-r-line-dsg7-ref14525409,26/11/2024,80385,JARMAUTO,C,12.0,27200.0,44512.0,4873.0,1832.0,1483.0,586.0,5,2786,2110,4,4.4,4.0,5.2,90.0,Diesel,1968,Automático,delantera,7,140,190,340,236,7.9,6,2020,116.0,4,Turbo,VOLKSWAGEN,PASSAT
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-0-tsi-sport-81kw-ref14525407,26/11/2024,61460,JARMAUTO,C,12.0,22300.0,28739.0,4110.0,1782.0,1558.0,455.0,5,2563,1750,5,,,,40.0,Gasolina,,Manual,delantera,6,81,110,200,189,9.9,11,2021,,3,Turbo,VOLKSWAGEN,T-CROSS
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-arteon-ocasion/arteon-e-hybrid-1-4-tsi-r-line-dsg6-ref14546340,26/11/2024,10854,JARMAUTO,0 EMISIONES,12.0,41200.0,64788.0,4866.0,1871.0,1460.0,563.0,5,2835,2300,5,,,,50.0,Híbrido Enchufable,1395,Automático,delantera,6,160,218,400,222,7.8,2,2023,,4,Turbo,VOLKSWAGEN,ARTEON
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-1-5-tsi-life-110kw-ref14572401,26/11/2024,10871,JARMAUTO,C,12.0,34700.0,39839.0,4509.0,1839.0,1675.0,615.0,5,2678,2140,5,,,,58.0,Gasolina,1498,Manual,delantera,6,110,150,250,203,,5,2023,,4,Turbo,VOLKSWAGEN,TIGUAN
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-advance-95-ref14572399,26/11/2024,31357,JARMAUTO,C,12.0,15700.0,19092.0,4053.0,1751.0,1461.0,355.0,5,2548,1640,5,4.6,4.0,5.5,40.0,Gasolina,,Manual,delantera,5,70,95,175,187,10.8,5,2021,104.0,3,Turbo,VOLKSWAGEN,POLO
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-0-tsi-advance-81kw-ref14572396,26/11/2024,16526,JARMAUTO,C,12.0,20100.0,26709.0,4110.0,1782.0,1558.0,455.0,5,2563,1750,5,,,,40.0,Gasolina,,Manual,delantera,6,81,110,200,189,9.9,4,2023,,3,Turbo,VOLKSWAGEN,T-CROSS
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-0-tsi-advance-81kw-ref14572398,26/11/2024,23045,JARMAUTO,C,12.0,20300.0,26709.0,4110.0,1782.0,1558.0,455.0,5,2563,1750,5,,,,40.0,Gasolina,,Manual,delantera,6,81,110,200,189,9.9,3,2023,,3,Turbo,VOLKSWAGEN,T-CROSS
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-0-tsi-advance-81kw-ref14572397,26/11/2024,22101,JARMAUTO,C,12.0,20400.0,26709.0,4110.0,1782.0,1558.0,455.0,5,2563,1750,5,,,,40.0,Gasolina,,Manual,delantera,6,81,110,200,189,9.9,3,2023,,3,Turbo,VOLKSWAGEN,T-CROSS
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-0-tsi-advance-81kw-ref14572395,26/11/2024,18644,JARMAUTO,C,12.0,20400.0,26709.0,4110.0,1782.0,1558.0,455.0,5,2563,1750,5,,,,40.0,Gasolina,,Manual,delantera,6,81,110,200,189,9.9,4,2023,,3,Turbo,VOLKSWAGEN,T-CROSS
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-id-3-ocasion/id-3-pro-performance-ref14572392,26/11/2024,8067,JARMAUTO,0 EMISIONES,12.0,25200.0,41608.0,4356.0,1809.0,1568.0,380.0,4,2771,1794,5,,,,,Eléctrico,,Automático,trasera,1,150,204,310,160,7.3,9,2020,,,,VOLKSWAGEN,ID.3
Madrid,https://www.autocasion.com/coches-segunda-mano/jaguar-i-pace-ocasion/i-pace-se-ref9465138,26/11/2024,42578,AUTOMOVILES CANALCAR,0 EMISIONES,12.0,39990.0,89800.0,4682.0,1895.0,1565.0,656.0,5,2990,2208,5,,,,,Eléctrico,,Automático,total permanente,1,294,400,696,200,4.8,10,2018,,,,JAGUAR,I-PACE
Madrid,https://www.autocasion.com/coches-segunda-mano/hyundai-tucson-ocasion/tucson-1-6-gdi-be-essence-4x2-ref10526021,26/11/2024,29051,AUTOMOVILES CANALCAR,C,12.0,18490.0,25050.0,4480.0,1850.0,1655.0,513.0,5,2670,1879,5,7.0,6.4,8.2,62.0,Gasolina,1591,Manual,delantera,6,97,132,161,182,11.5,2,2020,158.0,4,,HYUNDAI,TUCSON
Madrid,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-2-puretech-s-s-gt-line-eat8-100-ref9465096,26/11/2024,37761,AUTOMOVILES CANALCAR,C,12.0,15990.0,23050.0,4055.0,1745.0,1430.0,309.0,5,2540,2895,5,4.3,3.9,5.1,44.0,Gasolina,1199,Automático,delantera,8,75,100,205,188,11.9,12,2019,99.0,3,,PEUGEOT,208
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-advance-95-ref14342189,26/11/2024,67083,JARMAUTO,C,12.0,14200.0,19092.0,4053.0,1751.0,1461.0,355.0,5,2548,1640,5,4.6,4.0,5.5,40.0,Gasolina,,Manual,delantera,5,70,95,175,187,10.8,5,2021,104.0,3,Turbo,VOLKSWAGEN,POLO
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-2-0-tsi-r-4motion-dsg7-ref14640955,26/11/2024,13934,JARMAUTO,C,12.0,40900.0,60294.0,4234.0,1819.0,1573.0,392.0,5,2595,2070,5,,,,55.0,Gasolina,1984,Automático,total permanente,7,221,300,400,250,4.8,2,2023,,4,Turbo,VOLKSWAGEN,T-ROC
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-1-5-tsi-life-81kw-ref14273063,26/11/2024,5817,JARMAUTO,C,12.0,28500.0,32379.0,4284.0,1789.0,1456.0,380.0,5,2619,1750,5,,,,50.0,Gasolina,,Manual,delantera,6,81,110,200,202,10.2,2,2024,,3,Turbo de geometría variable,VOLKSWAGEN,GOLF
Madrid,https://www.autocasion.com/coches-segunda-mano/volvo-s60-ocasion/s60-d2-kinetic-1-ref9465119,26/11/2024,139784,AUTOMOVILES CANALCAR,B,12.0,10290.0,30550.0,4635.0,1865.0,1484.0,380.0,5,2776,2090,4,3.9,3.6,4.4,67.5,Diesel,1560,Manual,delantera,6,84,115,270,195,10.9,7,2013,103.0,4,Turbo de geometría variable,VOLVO,S60
Madrid,https://www.autocasion.com/coches-segunda-mano/kia-ceed-ocasion/ceed-tourer-1-6crdi-eco-dynamics-drive-115-ref9465048,26/11/2024,58136,AUTOMOVILES CANALCAR,C,12.0,16590.0,24350.0,4600.0,1800.0,1465.0,625.0,5,2650,1920,5,4.1,2.8,5.3,50.0,Diesel,1598,Manual,delantera,6,85,115,280,192,11.1,6,2020,109.0,4,Turbo,KIA,CEED
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/e-golf-epower-1-ref14664770,26/11/2024,83144,JARMAUTO,0 EMISIONES,12.0,17800.0,32982.0,4270.0,1799.0,1450.0,341.0,5,2629,2020,5,,,,,Eléctrico,,Automático,delantera,1,100,136,290,150,9.6,10,2020,,,,VOLKSWAGEN,GOLF
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-2-0-tsi-gti-180kw-dsg-ref14650966,26/11/2024,6500,JARMAUTO,C,12.0,46500.0,51150.0,4287.0,1789.0,1478.0,374.0,5,2627,2015,5,,,,50.0,Gasolina,1984,Automático,delantera,7,180,245,370,250,6.2,5,2024,,4,Turbo de geometría variable,VOLKSWAGEN,GOLF
Madrid,https://www.autocasion.com/coches-segunda-mano/hyundai-i40-ocasion/i40-1-6-gdi-klass-ref9465089,26/11/2024,156183,AUTOMOVILES CANALCAR,C,12.0,11490.0,24940.0,4740.0,1815.0,1470.0,505.0,5,2770,1872,4,6.4,5.4,8.0,70.0,Gasolina,1591,Manual,delantera,6,99,135,165,195,11.3,1,2013,149.0,4,,HYUNDAI,I40
Madrid,https://www.autocasion.com/coches-segunda-mano/ssangyong-korando-ocasion/korando-g15-line-4x2-l-p-ref12297533,26/11/2024,75902,AUTOMOVILES CANALCAR,C,12.0,16990.0,27200.0,4450.0,1870.0,1620.0,551.0,5,2675,2010,5,5.5,3.8,7.1,50.0,Gasolina,1497,Manual,delantera,6,109,149,280,191,,11,2020,156.0,4,Turbo,KGM / SSANGYONG,KORANDO
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-sport-dsg-115-ref14650965,26/11/2024,68329,JARMAUTO,C,12.0,17200.0,20977.0,4053.0,1751.0,1461.0,355.0,5,2548,1690,5,4.7,4.3,5.7,40.0,Gasolina,,Automático,delantera,7,85,115,175,200,9.5,3,2018,108.0,3,Turbo,VOLKSWAGEN,POLO
Madrid,https://www.autocasion.com/coches-segunda-mano/seat-leon-x-perience-ocasion/leon-x-perience-2-0tdi-cr-s-s-4d-dsg-6-150-ref9465006,26/11/2024,81136,AUTOMOVILES CANALCAR,C,12.0,18490.0,31560.0,4543.0,1816.0,1481.0,587.0,5,2630,2040,5,5.0,4.5,5.8,50.0,Diesel,1968,Automático,total permanente,6,110,150,340,208,8.9,6,2018,134.0,4,Turbo de geometría variable,SEAT,LEÓN X-PERIENCE
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-1-5-tsi-evo-bm-business-edition-96kw-ref14664769,26/11/2024,39386,JARMAUTO,C,12.0,20700.0,23612.0,4258.0,1790.0,1492.0,380.0,5,2620,1780,5,4.8,4.0,6.2,50.0,Gasolina,1498,Manual,delantera,6,96,130,200,210,9.1,12,2020,115.0,4,Turbo,VOLKSWAGEN,GOLF
Madrid,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-2-puretech-s-s-allure-130-ref9464987,26/11/2024,138483,AUTOMOVILES CANALCAR,C,12.0,9990.0,24100.0,4253.0,1804.0,1461.0,420.0,5,2620,1750,5,4.6,4.0,5.8,53.0,Gasolina,1199,Manual,delantera,6,96,130,230,207,9.6,5,2015,107.0,3,Turbo,PEUGEOT,308
Madrid,https://www.autocasion.com/coches-segunda-mano/ford-galaxy-ocasion/galaxy-2-0tdci-titanium-powershift-163-ref13347834,26/11/2024,172050,AUTOMOVILES CANALCAR,C,12.0,11990.0,42100.0,4819.0,1884.0,1758.0,308.0,7,2850,2505,5,6.0,5.2,7.4,70.0,Diesel,1997,Automático,delantera,6,120,163,340,200,10.4,6,2014,149.0,4,Turbo de geometría variable,FORD,GALAXY
Madrid,https://www.autocasion.com/coches-segunda-mano/peugeot-rifter-ocasion/rifter-1-5bluehdi-standard-access-75-ref13347835,26/11/2024,67322,AUTOMOVILES CANALCAR,C,12.0,15990.0,22400.0,4403.0,1907.0,1874.0,775.0,5,2785,2060,5,4.2,3.9,4.6,,Diesel,1499,Manual,delantera,5,55,75,210,156,15.1,6,2019,109.0,4,Turbo,PEUGEOT,RIFTER
Madrid,https://www.autocasion.com/coches-segunda-mano/volvo-xc60-ocasion/xc60-b4-plus-dark-awd-aut-ref14082111,26/11/2024,37744,AUTO ELIA,ECO,12.0,51500.0,64419.0,4708.0,1902.0,1653.0,483.0,5,2865,2540,5,,,,71.0,Diesel,1969,Automático,total permanente,8,145,197,400,205,8.4,12,2022,,4,Turbo de geometría variable,VOLVO,XC60
Vizcaya,https://www.autocasion.com/coches-km0/km-0/lotus-eletre-km0/eletre-s-ref14728606,26/11/2024,15,JAGUAR Y LAND ROVER CARWAGEN 4X4,0 EMISIONES,60.0,135200.0,,,,,,,,,,,,,,,,Automático,,,450,603,,,,11,2024,,,,LOTUS,ELETRE
Vizcaya,https://www.autocasion.com/coches-km0/km-0/lotus-emira-km0/emira-first-edition-ref14673477,26/11/2024,15,JAGUAR Y LAND ROVER CARWAGEN 4X4,C,36.0,119100.0,108003.0,4361.0,1850.0,1229.0,,2,2575,1520,2,,,,60.0,Gasolina,3456,Manual,trasera,6,298,405,420,305,4.2,10,2024,,6,Turbo,LOTUS,EMIRA
Vizcaya,https://www.autocasion.com/coches-km0/km-0/lotus-emeya-km0/emeya-ref14728605,26/11/2024,15,JAGUAR Y LAND ROVER CARWAGEN 4X4,0 EMISIONES,60.0,132100.0,,,,,,,,,,,,,,,,Automático,,,450,603,,,,11,2024,,,,LOTUS,EMEYA
Vizcaya,https://www.autocasion.com/coches-km0/km-0/land-rover-discovery-sport-km0/discovery-sport-2-0d-td4-mhev-s-awd-auto-163-1-ref14799925,26/11/2024,3000,JAGUAR Y LAND ROVER CARWAGEN 4X4,ECO,48.0,59800.0,58700.0,4597.0,2069.0,1727.0,780.0,5,2741,2590,5,,,,65.0,Diesel,1998,Automático,total permanente,9,120,163,380,195,10.2,9,2024,,4,Turbo de geometría variable,LAND-ROVER,DISCOVERY SPORT
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-1-5-tsi-life-81kw-ref14673488,26/11/2024,19073,JARMAUTO,C,12.0,24100.0,32379.0,4284.0,1789.0,1456.0,380.0,5,2619,1750,5,,,,50.0,Gasolina,,Manual,delantera,6,81,110,200,202,10.2,4,2023,,3,Turbo de geometría variable,VOLKSWAGEN,GOLF
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-united-81kw-ref14677763,26/11/2024,88893,JARMAUTO,C,12.0,15800.0,20382.0,4053.0,1751.0,1461.0,355.0,5,2548,1640,5,4.7,4.1,5.8,40.0,Gasolina,,Manual,delantera,6,81,110,200,195,9.9,2,2021,108.0,3,Turbo,VOLKSWAGEN,POLO
Madrid,https://www.autocasion.com/coches-segunda-mano/fiat-500x-ocasion/500x-1-4-multiair-lounge-4x2-ddct-140-ref13757127,26/11/2024,87813,AUTOMOVILES CANALCAR,C,12.0,13990.0,25020.0,4248.0,1976.0,1600.0,350.0,5,2570,1820,5,5.7,4.9,7.2,48.0,Gasolina,1368,Automático,delantera,6,103,140,230,190,9.8,10,2015,133.0,4,Turbo,FIAT,500X
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-arteon-ocasion/arteon-shooting-brake-2-0tdi-r-line110kw-ref14706512,26/11/2024,15954,JARMAUTO,C,12.0,45000.0,60619.0,4866.0,1871.0,1462.0,590.0,5,2840,2170,5,,,,66.0,Diesel,1968,Automático,delantera,7,110,150,360,220,9.1,2,2024,,4,Turbo de geometría variable,VOLKSWAGEN,ARTEON
Madrid,https://www.autocasion.com/coches-segunda-mano/mazda-mazda6-ocasion/mazda6-w-2-2de-style-navi-150-1-ref14617068,26/11/2024,137911,AUTOMOVILES CANALCAR,C,12.0,15490.0,32525.0,4800.0,1840.0,1480.0,522.0,5,2750,2090,5,4.2,3.8,5.0,62.0,Diesel,2191,Manual,delantera,6,110,150,380,210,9.3,2,2017,110.0,4,Turbo,MAZDA,6
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-advance-95-ref14692338,26/11/2024,33497,JARMAUTO,C,12.0,15900.0,19092.0,4053.0,1751.0,1461.0,355.0,5,2548,1640,5,4.6,4.0,5.5,40.0,Gasolina,,Manual,delantera,5,70,95,175,187,10.8,5,2021,104.0,3,Turbo,VOLKSWAGEN,POLO
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-cla-ocasion/cla-200d-7g-dct-2-ref14854710,26/11/2024,35000,MUNDIAUTO 2000,C,12.0,25490.0,39900.0,4640.0,1777.0,1432.0,470.0,5,2699,2015,4,5.4,4.8,6.6,50.0,Diesel,2143,Automático,delantera,7,100,136,300,220,9.0,9,2018,146.0,4,Turbo de geometría variable,MERCEDES-BENZ,CLASE CLA
Barcelona,https://www.autocasion.com/coches-segunda-mano/seat-arona-ocasion/arona-1-0-tsi-s-s-fr-xm-110-ref14832909,26/11/2024,25000,MUNDIAUTO 2000,C,12.0,17990.0,27810.0,4153.0,1780.0,1552.0,400.0,5,2566,1730,5,,,,40.0,Gasolina,,Manual,delantera,6,81,110,200,190,10.3,6,2023,,3,Turbo,SEAT,ARONA
Madrid,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/3008-1-6-bluehdi-style-120-ref9709317,26/11/2024,104431,AUTOMOVILES CANALCAR,C,12.0,9490.0,26780.0,4365.0,1837.0,1625.0,432.0,5,2613,2020,5,4.1,3.8,4.6,60.0,Diesel,1560,Manual,delantera,6,88,121,300,183,12.0,9,2014,108.0,4,Turbo de geometría variable,PEUGEOT,3008
Barcelona,https://www.autocasion.com/coches-segunda-mano/renault-clio-ocasion/clio-tce-intens-67kw-ref14823511,26/11/2024,69000,MUNDIAUTO 2000,C,12.0,11990.0,18110.0,4050.0,1798.0,1440.0,340.0,5,2583,1603,5,,,,42.0,Gasolina,,Manual,delantera,6,67,91,160,180,12.2,11,2021,,3,Turbo,RENAULT,CLIO
Barcelona,https://www.autocasion.com/coches-segunda-mano/ford-kuga-ocasion/kuga-2-0tdci-trend-2wd-1-ref14854711,26/11/2024,93000,MUNDIAUTO 2000,B,12.0,9990.0,25740.0,4443.0,1842.0,1677.0,,5,2690,2060,5,6.3,5.3,8.0,53.0,Diesel,1997,Manual,delantera,6,100,136,320,,,5,2009,159.0,4,Turbo,FORD,KUGA
Madrid,https://www.autocasion.com/coches-segunda-mano/abarth-500-ocasion/abarth-595-1-4t-jet-competizione-180-ref14745716,26/11/2024,20249,JARMAUTO,C,12.0,26500.0,26150.0,3657.0,1627.0,1485.0,185.0,4,2300,1425,3,6.0,4.9,7.9,35.0,Gasolina,1368,Manual,delantera,5,132,180,250,225,6.7,6,2021,139.0,4,Turbo,ABARTH,500
Madrid,https://www.autocasion.com/coches-segunda-mano/opel-astra-ocasion/astra-st-2-0cdti-excellence-165-1-ref10103528,26/11/2024,142562,AUTOMOVILES CANALCAR,B,12.0,8990.0,26350.0,4698.0,1814.0,1535.0,500.0,5,2685,2115,5,5.1,4.2,6.5,56.0,Diesel,1956,Manual,delantera,6,121,165,350,212,9.5,4,2013,129.0,4,Turbo,OPEL,ASTRA
Barcelona,https://www.autocasion.com/coches-segunda-mano/lexus-ux-ocasion/ux-250h-eco-2wd-ref14854708,26/11/2024,63000,MUNDIAUTO 2000,ECO,12.0,22990.0,35301.0,4495.0,1840.0,1540.0,320.0,5,2640,2165,5,4.1,3.4,5.3,43.0,Híbrido Enchufable,1987,Automático,delantera,1,135,184,180,177,8.5,6,2020,96.0,4,,LEXUS,UX
Barcelona,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-250-4matic-aut-ref14837646,26/11/2024,58000,MUNDIAUTO 2000,C,12.0,36490.0,51940.0,4656.0,1890.0,1644.0,550.0,5,2873,2410,5,7.5,6.5,9.4,66.0,Gasolina,1991,Automático,total permanente,9,155,211,350,222,7.3,9,2020,172.0,4,Turbo,MERCEDES-BENZ,CLASE GLC
Barcelona,https://www.autocasion.com/coches-segunda-mano/nissan-qashqai-ocasion/qashqai-1-3-dig-t-mhev-12v-acenta-4x2-103kw-ref14854709,26/11/2024,38000,MUNDIAUTO 2000,ECO,12.0,21490.0,32700.0,4425.0,1848.0,1625.0,436.0,5,2665,1935,5,,,,55.0,Gasolina,1332,Manual,delantera,6,103,140,240,196,10.2,9,2023,,4,Turbo,NISSAN,QASHQAI
Barcelona,https://www.autocasion.com/coches-segunda-mano/seat-tarraco-ocasion/tarraco-2-0tdi-s-s-x-perience-150-ref14841491,26/11/2024,19000,MUNDIAUTO 2000,C,12.0,33490.0,44890.0,4735.0,1839.0,1674.0,760.0,5,2790,2240,5,,,,58.0,Diesel,1968,Manual,delantera,6,110,150,340,198,10.2,3,2023,,4,Turbo de geometría variable,SEAT,TARRACO
Madrid,https://www.autocasion.com/coches-segunda-mano/land-rover-range-rover-sport-ocasion/rr-sport-2-0-si4-phev-hse-404-ref13969926,26/11/2024,76618,AUTOMOVILES CANALCAR,0 EMISIONES,12.0,43990.0,97600.0,4879.0,1983.0,1803.0,780.0,5,2923,3200,5,3.4,,,90.0,Híbrido Enchufable,1997,Automático,total permanente,8,297,404,640,220,6.7,10,2018,72.0,4,Turbo,LAND-ROVER,RANGE ROVER SPORT
Madrid,https://www.autocasion.com/coches-segunda-mano/porsche-panamera-ocasion/panamera-turbo-sport-turismo-ref14758154,26/11/2024,85158,JARMAUTO,C,12.0,79800.0,187209.0,5049.0,1937.0,1432.0,520.0,5,2950,2690,5,10.6,8.4,14.5,90.0,Gasolina,3996,Automático,total permanente,8,404,550,770,304,3.8,1,2018,243.0,8,Turbo de geometría variable,PORSCHE,PANAMERA
Barcelona,https://www.autocasion.com/coches-segunda-mano/seat-leon-ocasion/leon-1-2-tsi-s-s-style-110-1-ref14885110,26/11/2024,156320,MUNDIAUTO 2000,C,12.0,12990.0,21320.0,4282.0,1816.0,1459.0,380.0,5,2636,1740,5,4.9,4.2,6.1,50.0,Gasolina,1197,Manual,delantera,6,81,110,175,194,9.9,8,2017,114.0,4,Turbo,SEAT,LEÓN
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-id-4-ocasion/id-4-gtx-ref14754409,26/11/2024,32851,JARMAUTO,0 EMISIONES,12.0,42900.0,60718.0,4584.0,1852.0,1612.0,543.0,5,2766,2750,5,,,,,Eléctrico,,Automático,total permanente,1,220,299,310,180,6.2,1,2023,,,,VOLKSWAGEN,ID.4
Barcelona,https://www.autocasion.com/coches-segunda-mano/mini-mini-ocasion/mini-cooper-s-2-ref14885109,26/11/2024,69000,MUNDIAUTO 2000,C,12.0,11990.0,24530.0,3714.0,1683.0,1407.0,160.0,4,2467,1580,3,6.2,5.2,7.9,50.0,Gasolina,1598,Manual,delantera,6,128,175,240,225,7.1,10,2009,149.0,4,Turbo,MINI,
Madrid,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-coupe-1-5dci-limited-edc-110-ref10737799,26/11/2024,182384,AUTOMOVILES CANALCAR,C,12.0,9490.0,25000.0,4559.0,1804.0,1507.0,524.0,5,2703,1850,5,4.2,3.7,5.1,60.0,Diesel,1461,Automático,delantera,6,81,110,240,190,12.1,8,2016,104.0,4,Turbo,RENAULT,MÉGANE
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-variant-2-0tdi-sport-dsg-140kw-ref14758155,26/11/2024,117586,JARMAUTO,C,12.0,27800.0,43589.0,4767.0,1832.0,1477.0,650.0,5,2791,2190,5,4.6,4.2,5.4,66.0,Diesel,1968,Automático,delantera,7,140,190,400,227,7.9,5,2019,120.0,4,Turbo,VOLKSWAGEN,PASSAT
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-1-5-tsi-life-110kw-ref14745715,26/11/2024,111882,JARMAUTO,C,12.0,25200.0,39839.0,4509.0,1839.0,1675.0,615.0,5,2678,2140,5,,,,58.0,Gasolina,1498,Manual,delantera,6,110,150,250,203,,3,2021,,4,Turbo,VOLKSWAGEN,TIGUAN
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-advance-95-ref14764576,26/11/2024,34666,JARMAUTO,C,12.0,15900.0,19092.0,4053.0,1751.0,1461.0,355.0,5,2548,1640,5,4.6,4.0,5.5,40.0,Gasolina,,Manual,delantera,5,70,95,175,187,10.8,5,2021,104.0,3,Turbo,VOLKSWAGEN,POLO
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-taigo-ocasion/taigo-1-0-tsi-life-81kw-ref14758152,26/11/2024,9863,JARMAUTO,C,12.0,22800.0,28530.0,4266.0,1757.0,1515.0,440.0,5,2554,1780,5,,,,40.0,Gasolina,,Manual,delantera,6,81,110,200,191,10.9,1,2024,,3,Turbo,VOLKSWAGEN,TAIGO
Madrid,https://www.autocasion.com/coches-segunda-mano/peugeot-5008-ocasion/5008-1-6e-hdi-blue-lion-style-etg6-1-ref11034210,26/11/2024,176770,AUTOMOVILES CANALCAR,C,12.0,8490.0,28300.0,4529.0,1837.0,1622.0,823.0,7,2727,2070,5,4.7,4.5,4.9,60.0,Diesel,1560,Manual,delantera,6,84,115,270,183,13.2,10,2014,123.0,4,Turbo de geometría variable,PEUGEOT,5008
